blockIndex,coinbaseReward,timestamp,difficulty,timeBetweenBlocks
3986,256000000,1724163613101,35,589
3987,256000000,1724163615610,35,2509
3988,256000000,1724163617180,35,1570
3989,256000000,1724163618102,35,922
3990,256000000,1724163618667,35,565
3991,256000000,1724163619249,35,582
3992,256000000,1724163620818,35,1569
3993,256000000,1724163623055,35,2237
3994,256000000,1724163625012,35,1957
3995,256000000,1724163627339,35,2327
3996,256000000,1724163628943,35,1604
3997,256000000,1724163629841,35,898
3998,256000000,1724163630726,35,885
3999,256000000,1724163631955,35,1229
4000,256000000,1724163632871,35,916
4001,256000000,1724163633470,35,599
4002,256000000,1724163635985,35,2515
4003,256000000,1724163641123,35,5138
4004,256000000,1724163641702,35,579
4005,256000000,1724163644236,35,2534
4006,256000000,1724163645803,35,1567
4007,256000000,1724163646392,35,589
4008,256000000,1724163648918,35,2526
4009,256000000,1724163649830,35,912
4010,256000000,1724163652063,35,2233
4011,256000000,1724163654330,35,2267
4012,256000000,1724163655905,35,1575
4013,256000000,1724163657469,35,1564
4014,256000000,1724163658374,35,905
4015,256000000,1724163659600,35,1226
4016,256000000,1724163660189,35,589
4017,256000000,1724163662074,35,1885
4018,256000000,1724163664628,35,2554
4019,256000000,1724163666525,35,1897
4020,256000000,1724163667085,35,560
4021,256000000,1724163668322,35,1237
4022,256000000,1724163674796,35,6474
4023,256000000,1724163675371,35,575
4024,256000000,1724163677566,35,2195
4025,256000000,1724163678142,35,576
4026,256000000,1724163681745,35,3603
4027,256000000,1724163682682,35,937
4028,256000000,1724163686587,35,3905
4029,256000000,1724163687819,35,1232
4030,256000000,1724163688709,35,890
4031,256000000,1724163689998,35,1289
4032,256000000,1724163690889,35,891
4033,256000000,1724163691794,36,905
4034,256000000,1724163692698,36,904
4035,256000000,1724163693272,36,574
4036,256000000,1724163693860,36,588
4037,256000000,1724163695398,36,1538
4038,256000000,1724163698921,36,3523
4039,256000000,1724163701447,36,2526
4040,256000000,1724163705290,36,3843
4041,256000000,1724163707526,36,2236
4042,256000000,1724163709410,36,1884
4043,256000000,1724163709971,36,561
4044,256000000,1724163710904,36,933
4045,256000000,1724163711481,36,577
4046,256000000,1724163712715,36,1234
4047,256000000,1724163714327,36,1612
4048,256000000,1724163716269,36,1942
4049,256000000,1724163716860,36,591
4050,256000000,1724163725261,36,8401
4051,256000000,1724163727525,36,2264
4052,256000000,1724163729090,36,1565
4053,256000000,1724163730651,36,1561
4054,256000000,1724163731892,36,1241
4055,256000000,1724163733464,36,1572
4056,256000000,1724163735689,36,2225
4057,256000000,1724163736898,36,1209
4058,256000000,1724163737489,36,591
4059,256000000,1724163738726,36,1237
4060,256000000,1724163740278,36,1552
4061,256000000,1724163746535,36,6257
4062,256000000,1724163754730,36,8195
4063,256000000,1724163757296,36,2566
4064,256000000,1724163758544,36,1248
4065,256000000,1724163760771,36,2227
4066,256000000,1724163761674,36,903
4067,256000000,1724163762248,36,574
4068,256000000,1724163763162,36,914
4069,256000000,1724163769322,36,6160
4070,256000000,1724163772824,36,3502
4071,256000000,1724163774419,36,1595
4072,256000000,1724163776293,36,1874
4073,256000000,1724163777527,36,1234
4074,256000000,1724163778445,36,918
4075,256000000,1724163779040,36,595
4076,256000000,1724163780942,36,1902
4077,256000000,1724163782225,36,1283
4078,256000000,1724163783123,36,898
4079,256000000,1724163784713,36,1590
4080,256000000,1724163785617,36,904
4081,256000000,1724163786543,36,926
4082,256000000,1724163787456,36,913
4083,256000000,1724163790311,36,2855
4084,256000000,1724163793534,36,3223
4085,256000000,1724163795087,36,1553
4086,256000000,1724163798638,36,3551
4087,256000000,1724163800210,36,1572
4088,256000000,1724163801751,36,1541
4089,256000000,1724163802640,36,889
4090,256000000,1724163805146,36,2506
4091,256000000,1724163807067,36,1921
4092,256000000,1724163811604,36,4537
4093,256000000,1724163812511,36,907
4094,256000000,1724163813089,36,578
4095,256000000,1724163814702,36,1613
4096,256000000,1724163815338,36,636
4097,256000000,1724163816585,36,1247
4098,256000000,1724163818185,36,1600
4099,256000000,1724163819098,36,913
4100,256000000,1724163819674,36,576
4101,256000000,1724163822641,36,2967
4102,256000000,1724163827154,36,4513
4103,256000000,1724163833981,36,6827
4104,256000000,1724163835874,36,1893
4105,256000000,1724163837090,36,1216
4106,256000000,1724163838638,36,1548
4107,256000000,1724163839541,36,903
4108,256000000,1724163841101,36,1560
4109,256000000,1724163842333,36,1232
4110,256000000,1724163843561,36,1228
4111,256000000,1724163850252,36,6691
4112,256000000,1724163850822,36,570
4113,256000000,1724163851399,36,577
4114,256000000,1724163851987,36,588
4115,256000000,1724163853903,36,1916
4116,256000000,1724163855446,36,1543
4117,256000000,1724163858611,36,3165
4118,256000000,1724163860494,36,1883
4119,256000000,1724163861401,36,907
4120,256000000,1724163864938,36,3537
4121,256000000,1724163871883,36,6945
4122,256000000,1724163872453,36,570
4123,256000000,1724163873030,36,577
4124,256000000,1724163874256,36,1226
4125,256000000,1724163875175,36,919
4126,256000000,1724163881395,36,6220
4127,256000000,1724163882949,36,1554
4128,256000000,1724163883524,36,575
4129,256000000,1724163884757,36,1233
4130,256000000,1724163889578,36,4821
4131,256000000,1724163891866,36,2288
4132,256000000,1724163892435,36,569
4133,256000000,1724163893683,36,1248
4134,256000000,1724163894583,36,900
4135,256000000,1724163896150,36,1567
4136,256000000,1724163901612,36,5462
4137,256000000,1724163902826,36,1214
4138,256000000,1724163907309,36,4483
4139,256000000,1724163908856,36,1547
4140,256000000,1724163909418,36,562
4141,256000000,1724163915354,36,5936
4142,256000000,1724163915950,36,596
4143,256000000,1724163917204,36,1254
4144,256000000,1724163920096,36,2892
4145,256000000,1724163921356,36,1260
4146,256000000,1724163922661,36,1305
4147,256000000,1724163924928,36,2267
4148,256000000,1724163926822,36,1894
4149,256000000,1724163929028,36,2206
4150,256000000,1724163930236,36,1208
4151,256000000,1724163931514,36,1278
4152,256000000,1724163932750,36,1236
4153,256000000,1724163933655,36,905
4154,256000000,1724163934577,36,922
4155,256000000,1724163936480,36,1903
4156,256000000,1724163940364,36,3884
4157,256000000,1724163942253,36,1889
4158,256000000,1724163945881,36,3628
4159,256000000,1724163947461,36,1580
4160,256000000,1724163949024,36,1563
4161,256000000,1724163949949,36,925
4162,256000000,1724163951516,36,1567
4163,256000000,1724163952120,36,604
4164,256000000,1724163952691,36,571
4165,256000000,1724163953636,36,945
4166,256000000,1724163954209,36,573
4167,256000000,1724163955112,36,903
4168,256000000,1724163956994,36,1882
4169,256000000,1724163958220,36,1226
4170,256000000,1724163959105,36,885
4171,256000000,1724163960696,36,1591
4172,256000000,1724163961927,36,1231
4173,256000000,1724163962514,36,587
4174,256000000,1724163963100,36,586
4175,256000000,1724163963689,36,589
4176,256000000,1724163964932,36,1243
4177,256000000,1724163970077,36,5145
4178,256000000,1724163970980,36,903
4179,256000000,1724163979264,36,8284
4180,256000000,1724163980526,36,1262
4181,256000000,1724163981506,36,980
4182,256000000,1724163982738,36,1232
4183,256000000,1724163985241,36,2503
4184,256000000,1724163988124,36,2883
4185,256000000,1724163990339,36,2215
4186,256000000,1724163990915,36,576
4187,256000000,1724163991511,36,596
4188,256000000,1724163995030,36,3519
4189,256000000,1724163995936,36,906
4190,256000000,1724163998173,36,2237
4191,256000000,1724163998753,36,580
4192,256000000,1724164000992,36,2239
4193,256000000,1724164008440,36,7448
4194,256000000,1724164009032,36,592
4195,256000000,1724164010578,36,1546
4196,256000000,1724164012190,36,1612
4197,256000000,1724164014155,36,1965
4198,256000000,1724164016115,36,1960
4199,256000000,1724164017764,36,1649
4200,256000000,1724164019990,36,2226
4201,256000000,1724164020584,36,594
4202,256000000,1724164021184,36,600
4203,256000000,1724164022088,36,904
4204,256000000,1724164023711,36,1623
4205,256000000,1724164024314,36,603
4206,256000000,1724164026252,36,1938
4207,256000000,1724164027152,36,900
4208,256000000,1724164027753,36,601
4209,256000000,1724164028331,36,578
4210,256000000,1724164028921,36,590
4211,256000000,1724164029843,36,922
4212,256000000,1724164030462,36,619
4213,256000000,1724164031749,36,1287
4214,256000000,1724164033020,36,1271
4215,256000000,1724164034622,36,1602
4216,256000000,1724164035891,36,1269
4217,256000000,1724164037157,36,1266
4218,256000000,1724164039122,36,1965
4219,256000000,1724164041039,36,1917
4220,256000000,1724164041941,36,902
4221,256000000,1724164043577,36,1636
4222,256000000,1724164045578,36,2001
4223,256000000,1724164046497,36,919
4224,256000000,1724164048775,36,2278
4225,256000000,1724164050712,36,1937
4226,256000000,1724164051286,36,574
4227,256000000,1724164051875,36,589
4228,256000000,1724164052477,36,602
4229,256000000,1724164054408,36,1931
4230,256000000,1724164054985,36,577
4231,256000000,1724164055583,36,598
4232,256000000,1724164057145,36,1562
4233,256000000,1724164058058,36,913
4234,256000000,1724164060277,36,2219
4235,256000000,1724164061856,36,1579
4236,256000000,1724164063426,36,1570
4237,256000000,1724164065312,36,1886
4238,256000000,1724164066214,36,902
4239,256000000,1724164068445,36,2231
4240,256000000,1724164069021,36,576
4241,256000000,1724164070616,36,1595
4242,256000000,1724164071511,36,895
4243,256000000,1724164072100,36,589
4244,256000000,1724164074643,36,2543
4245,256000000,1724164079183,36,4540
4246,256000000,1724164081126,36,1943
4247,256000000,1724164082681,36,1555
4248,256000000,1724164083921,36,1240
4249,256000000,1724164087464,36,3543
4250,256000000,1724164091959,36,4495
4251,256000000,1724164092557,36,598
4252,256000000,1724164093138,36,581
4253,256000000,1724164093710,36,572
4254,256000000,1724164095294,36,1584
4255,256000000,1724164096213,36,919
4256,256000000,1724164096790,36,577
4257,256000000,1724164097379,36,589
4258,256000000,1724164098943,36,1564
4259,256000000,1724164100870,36,1927
4260,256000000,1724164103756,36,2886
4261,256000000,1724164105339,36,1583
4262,256000000,1724164106905,36,1566
4263,256000000,1724164109145,36,2240
4264,256000000,1724164111392,36,2247
4265,256000000,1724164112319,36,927
4266,256000000,1724164121101,36,8782
4267,256000000,1724164121989,36,888
4268,256000000,1724164123887,36,1898
4269,256000000,1724164127360,36,3473
4270,256000000,1724164128269,36,909
4271,256000000,1724164130505,36,2236
4272,256000000,1724164131738,36,1233
4273,256000000,1724164132997,36,1259
4274,256000000,1724164134875,36,1878
4275,256000000,1724164136423,36,1548
4276,256000000,1724164137016,36,593
4277,256000000,1724164138236,36,1220
4278,256000000,1724164138820,36,584
4279,256000000,1724164139699,36,879
4280,256000000,1724164140951,36,1252
4281,256000000,1724164143279,36,2328
4282,256000000,1724164143858,36,579
4283,256000000,1724164144461,36,603
4284,256000000,1724164146101,36,1640
4285,256000000,1724164146691,36,590
4286,256000000,1724164150527,36,3836
4287,256000000,1724164152418,36,1891
4288,256000000,1724164152988,36,570
4289,256000000,1724164153886,36,898
4290,256000000,1724164157060,36,3174
4291,256000000,1724164161661,36,4601
4292,256000000,1724164162217,36,556
4293,256000000,1724164162778,36,561
4294,256000000,1724164164322,36,1544
4295,256000000,1724164164901,36,579
4296,256000000,1724164168713,36,3812
4297,256000000,1724164170932,36,2219
4298,256000000,1724164171496,36,564
4299,256000000,1724164180264,36,8768
4300,256000000,1724164181174,36,910
4301,256000000,1724164182434,36,1260
4302,256000000,1724164184317,36,1883
4303,256000000,1724164185548,36,1231
4304,256000000,1724164188740,36,3192
4305,256000000,1724164189304,36,564
4306,256000000,1724164190193,36,889
4307,256000000,1724164190771,36,578
4308,256000000,1724164192316,36,1545
4309,256000000,1724164193209,36,893
4310,256000000,1724164195082,36,1873
4311,256000000,1724164197349,36,2267
4312,256000000,1724164200853,36,3504
4313,256000000,1724164202741,36,1888
4314,256000000,1724164204325,36,1584
4315,256000000,1724164205226,36,901
4316,256000000,1724164206770,36,1544
4317,256000000,1724164208002,36,1232
4318,256000000,1724164210577,36,2575
4319,256000000,1724164212859,36,2282
4320,256000000,1724164213763,36,904
4321,256000000,1724164216047,37,2284
4322,256000000,1724164216621,37,574
4323,256000000,1724164217841,37,1220
4324,256000000,1724164218419,37,578
4325,256000000,1724164221950,37,3531
4326,256000000,1724164223547,37,1597
4327,256000000,1724164224777,37,1230
4328,256000000,1724164225374,37,597
4329,256000000,1724164226591,37,1217
4330,256000000,1724164227499,37,908
4331,256000000,1724164231060,37,3561
4332,256000000,1724164231635,37,575
4333,256000000,1724164235128,37,3493
4334,256000000,1724164235704,37,576
4335,256000000,1724164237247,37,1543
4336,256000000,1724164238131,37,884
4337,256000000,1724164239039,37,908
4338,256000000,1724164241237,37,2198
4339,256000000,1724164243122,37,1885
4340,256000000,1724164244010,37,888
4341,256000000,1724164244580,37,570
4342,256000000,1724164245821,37,1241
4343,256000000,1724164249344,37,3523
4344,256000000,1724164249921,37,577
4345,256000000,1724164250811,37,890
4346,256000000,1724164253341,37,2530
4347,256000000,1724164256549,37,3208
4348,256000000,1724164258753,37,2204
4349,256000000,1724164259984,37,1231
4350,256000000,1724164261234,37,1250
4351,256000000,1724164261820,37,586
4352,256000000,1724164262387,37,567
4353,256000000,1724164265555,37,3168
4354,256000000,1724164267422,37,1867
4355,256000000,1724164269282,37,1860
4356,256000000,1724164274428,37,5146
4357,256000000,1724164275661,37,1233
4358,256000000,1724164276551,37,890
4359,256000000,1724164278168,37,1617
4360,256000000,1724164287808,37,9640
4361,256000000,1724164290362,37,2554
4362,256000000,1724164296814,37,6452
4363,256000000,1724164298044,37,1230
4364,256000000,1724164299279,37,1235
4365,256000000,1724164302474,37,3195
4366,256000000,1724164307265,37,4791
4367,256000000,1724164308839,37,1574
4368,256000000,1724164310727,37,1888
4369,256000000,1724164315912,37,5185
4370,256000000,1724164316490,37,578
4371,256000000,1724164317729,37,1239
4372,256000000,1724164318628,37,899
4373,256000000,1724164319200,37,572
4374,256000000,1724164324615,37,5415
4375,256000000,1724164326836,37,2221
4376,256000000,1724164329058,37,2222
4377,256000000,1724164329639,37,581
4378,256000000,1724164330198,37,559
4379,256000000,1724164333035,37,2837
4380,256000000,1724164333611,37,576
4381,256000000,1724164334181,37,570
4382,256000000,1724164335099,37,918
4383,256000000,1724164337628,37,2529
4384,256000000,1724164338206,37,578
4385,256000000,1724164339410,37,1204
4386,256000000,1724164340967,37,1557
4387,256000000,1724164348737,37,7770
4388,256000000,1724164349617,37,880
4389,256000000,1724164350522,37,905
4390,256000000,1724164352091,37,1569
4391,256000000,1724164352662,37,571
4392,256000000,1724164354564,37,1902
4393,256000000,1724164355125,37,561
4394,256000000,1724164355684,37,559
4395,256000000,1724164357904,37,2220
4396,256000000,1724164361411,37,3507
4397,256000000,1724164363911,37,2500
4398,256000000,1724164364815,37,904
4399,256000000,1724164367033,37,2218
4400,256000000,1724164367937,37,904
4401,256000000,1724164368522,37,585
4402,256000000,1724164369746,37,1224
4403,256000000,1724164372269,37,2523
4404,256000000,1724164375143,37,2874
4405,256000000,1724164377091,37,1948
4406,256000000,1724164378344,37,1253
4407,256000000,1724164378935,37,591
4408,256000000,1724164379507,37,572
4409,256000000,1724164380084,37,577
4410,256000000,1724164380990,37,906
4411,256000000,1724164383900,37,2910
4412,256000000,1724164387403,37,3503
4413,256000000,1724164391886,37,4483
4414,256000000,1724164393430,37,1544
4415,256000000,1724164394994,37,1564
4416,256000000,1724164395869,37,875
4417,256000000,1724164396445,37,576
4418,256000000,1724164399305,37,2860
4419,256000000,1724164403742,37,4437
4420,256000000,1724164406628,37,2886
4421,256000000,1724164407205,37,577
4422,256000000,1724164408772,37,1567
4423,256000000,1724164410645,37,1873
4424,256000000,1724164412922,37,2277
4425,256000000,1724164414155,37,1233
4426,256000000,1724164417651,37,3496
4427,256000000,1724164418873,37,1222
4428,256000000,1724164424703,37,5830
4429,256000000,1724164426910,37,2207
4430,256000000,1724164428458,37,1548
4431,256000000,1724164430678,37,2220
4432,256000000,1724164431903,37,1225
4433,256000000,1724164432809,37,906
4434,256000000,1724164433389,37,580
4435,256000000,1724164433964,37,575
4436,256000000,1724164434871,37,907
4437,256000000,1724164436419,37,1548
4438,256000000,1724164436997,37,578
4439,256000000,1724164439537,37,2540
4440,256000000,1724164442700,37,3163
4441,256000000,1724164443631,37,931
4442,256000000,1724164444259,37,628
4443,256000000,1724164444867,37,608
4444,256000000,1724164446774,37,1907
4445,256000000,1724164448671,37,1897
4446,256000000,1724164449251,37,580
4447,256000000,1724164449829,37,578
4448,256000000,1724164450718,37,889
4449,256000000,1724164451935,37,1217
4450,256000000,1724164452515,37,580
4451,256000000,1724164454742,37,2227
4452,256000000,1724164455317,37,575
4453,256000000,1724164456223,37,906
4454,256000000,1724164459078,37,2855
4455,256000000,1724164460305,37,1227
4456,256000000,1724164461200,37,895
4457,256000000,1724164462092,37,892
4458,256000000,1724164463311,37,1219
4459,256000000,1724164463889,37,578
4460,256000000,1724164464464,37,575
4461,256000000,1724164467709,37,3245
4462,256000000,1724164468920,37,1211
4463,256000000,1724164475380,37,6460
4464,256000000,1724164476596,37,1216
4465,256000000,1724164478541,37,1945
4466,256000000,1724164480120,37,1579
4467,256000000,1724164481354,37,1234
4468,256000000,1724164481928,37,574
4469,256000000,1724164485136,37,3208
4470,256000000,1724164486698,37,1562
4471,256000000,1724164488943,37,2245
4472,256000000,1724164491479,37,2536
4473,256000000,1724164495303,37,3824
4474,256000000,1724164496536,37,1233
4475,256000000,1724164498093,37,1557
4476,256000000,1724164503840,37,5747
4477,256000000,1724164509639,37,5799
4478,256000000,1724164512538,37,2899
4479,256000000,1724164513122,37,584
4480,256000000,1724164513703,37,581
4481,256000000,1724164515621,37,1918
4482,256000000,1724164516190,37,569
4483,256000000,1724164518384,37,2194
4484,256000000,1724164523810,37,5426
4485,256000000,1724164524385,37,575
4486,256000000,1724164525606,37,1221
4487,256000000,1724164527537,37,1931
4488,256000000,1724164528801,37,1264
4489,256000000,1724164530347,37,1546
4490,256000000,1724164532547,37,2200
4491,256000000,1724164535443,37,2896
4492,256000000,1724164537682,37,2239
4493,256000000,1724164543119,37,5437
4494,256000000,1724164545643,37,2524
4495,256000000,1724164547202,37,1559
4496,256000000,1724164547782,37,580
4497,256000000,1724164549965,37,2183
4498,256000000,1724164551832,37,1867
4499,256000000,1724164553724,37,1892
4500,256000000,1724164554314,37,590
4501,256000000,1724164557252,37,2938
4502,256000000,1724164558806,37,1554
4503,256000000,1724164559383,37,577
4504,256000000,1724164564808,37,5425
4505,256000000,1724164566356,37,1548
4506,256000000,1724164567265,37,909
4507,256000000,1724164567843,37,578
4508,256000000,1724164570695,37,2852
4509,256000000,1724164573849,37,3154
4510,256000000,1724164574740,37,891
4511,256000000,1724164576320,37,1580
4512,256000000,1724164577236,37,916
4513,256000000,1724164578786,37,1550
4514,256000000,1724164581392,37,2606
4515,256000000,1724164583650,37,2258
4516,256000000,1724164584232,37,582
4517,256000000,1724164584797,37,565
4518,256000000,1724164585689,37,892
4519,256000000,1724164587872,37,2183
4520,256000000,1724164589428,37,1556
4521,256000000,1724164591365,37,1937
4522,256000000,1724164593227,37,1862
4523,256000000,1724164594775,37,1548
4524,256000000,1724164595350,37,575
4525,256000000,1724164595927,37,577
4526,256000000,1724164598160,37,2233
4527,256000000,1724164600703,37,2543
4528,256000000,1724164601269,37,566
4529,256000000,1724164603152,37,1883
4530,256000000,1724164603743,37,591
4531,256000000,1724164605660,37,1917
4532,256000000,1724164608189,37,2529
4533,256000000,1724164608753,37,564
4534,256000000,1724164610939,37,2186
4535,256000000,1724164611517,37,578
4536,256000000,1724164612094,37,577
4537,256000000,1724164613007,37,913
4538,256000000,1724164613589,37,582
4539,256000000,1724164616844,37,3255
4540,256000000,1724164620031,37,3187
4541,256000000,1724164620617,37,586
4542,256000000,1724164621867,37,1250
4543,256000000,1724164624744,37,2877
4544,256000000,1724164625307,37,563
4545,256000000,1724164626850,37,1543
4546,256000000,1724164628423,37,1573
4547,256000000,1724164630322,37,1899
4548,256000000,1724164631878,37,1556
4549,256000000,1724164638318,37,6440
4550,256000000,1724164642466,37,4148
4551,256000000,1724164643049,37,583
4552,256000000,1724164643960,37,911
4553,256000000,1724164647475,37,3515
4554,256000000,1724164651031,37,3556
4555,256000000,1724164652264,37,1233
4556,256000000,1724164653822,37,1558
4557,256000000,1724164654399,37,577
4558,256000000,1724164655937,37,1538
4559,256000000,1724164656517,37,580
4560,256000000,1724164657407,37,890
4561,256000000,1724164657987,37,580
4562,256000000,1724164659868,37,1881
4563,256000000,1724164661092,37,1224
4564,256000000,1724164661672,37,580
4565,256000000,1724164662248,37,576
4566,256000000,1724164662824,37,576
4567,256000000,1724164664053,37,1229
4568,256000000,1724164664613,37,560
4569,256000000,1724164665832,37,1219
4570,256000000,1724164669324,37,3492
4571,256000000,1724164669892,37,568
4572,256000000,1724164670467,37,575
4573,256000000,1724164671029,37,562
4574,256000000,1724164671607,37,578
4575,256000000,1724164673457,37,1850
4576,256000000,1724164674360,37,903
4577,256000000,1724164676896,37,2536
4578,256000000,1724164677769,37,873
4579,256000000,1724164679967,37,2198
4580,256000000,1724164681244,37,1277
4581,256000000,1724164681860,37,616
4582,256000000,1724164688631,37,6771
4583,256000000,1724164691463,37,2832
4584,256000000,1724164694339,37,2876
4585,256000000,1724164695557,37,1218
4586,256000000,1724164696784,37,1227
4587,256000000,1724164698021,37,1237
4588,256000000,1724164698597,37,576
4589,256000000,1724164701786,37,3189
4590,256000000,1724164703341,37,1555
4591,256000000,1724164706244,37,2903
4592,256000000,1724164707454,37,1210
4593,256000000,1724164709702,37,2248
4594,256000000,1724164710590,37,888
4595,256000000,1724164713445,37,2855
4596,256000000,1724164717027,37,3582
4597,256000000,1724164718911,37,1884
4598,256000000,1724164719814,37,903
4599,256000000,1724164720719,37,905
4600,256000000,1724164721951,37,1232
4601,256000000,1724164723206,37,1255
4602,256000000,1724164726382,37,3176
4603,256000000,1724164726959,37,577
4604,256000000,1724164732437,37,5478
4605,256000000,1724164733342,37,905
4606,256000000,1724164733916,37,574
4607,256000000,1724164735807,37,1891
4608,256000000,1724164736370,37,563
4609,256000000,1724164736945,37,575
4610,256000000,1724164741743,37,4798
4611,256000000,1724164742669,37,926
4612,256000000,1724164743241,37,572
4613,256000000,1724164744139,37,898
4614,256000000,1724164744720,37,581
4615,256000000,1724164745610,37,890
4616,256000000,1724164747863,37,2253
4617,256000000,1724164748801,37,938
4618,256000000,1724164749718,37,917
4619,256000000,1724164752891,37,3173
4620,256000000,1724164755734,37,2843
4621,256000000,1724164756974,37,1240
4622,256000000,1724164759486,37,2512
4623,256000000,1724164760061,37,575
4624,256000000,1724164761291,37,1230
4625,256000000,1724164763151,37,1860
4626,256000000,1724164763728,37,577
4627,256000000,1724164766864,37,3136
4628,256000000,1724164768411,37,1547
4629,256000000,1724164769646,37,1235
4630,256000000,1724164770548,37,902
4631,256000000,1724164772780,37,2232
4632,256000000,1724164774026,37,1246
4633,256000000,1724164775598,37,1572
4634,256000000,1724164776521,37,923
4635,256000000,1724164777426,37,905
4636,256000000,1724164779614,37,2188
4637,256000000,1724164780534,37,920
4638,256000000,1724164781771,37,1237
4639,256000000,1724164782363,37,592
4640,256000000,1724164785548,37,3185
4641,256000000,1724164786475,37,927
4642,256000000,1724164788675,37,2200
4643,256000000,1724164789568,37,893
4644,256000000,1724164791474,37,1906
4645,256000000,1724164792054,37,580
4646,256000000,1724164792612,37,558
4647,256000000,1724164793828,37,1216
4648,256000000,1724164796031,37,2203
4649,256000000,1724164796609,37,578
4650,256000000,1724164797169,37,560
4651,256000000,1724164800384,37,3215
4652,256000000,1724164803216,37,2832
4653,256000000,1724164806718,37,3502
4654,256000000,1724164807608,37,890
4655,256000000,1724164808845,37,1237
4656,256000000,1724164809421,37,576
4657,256000000,1724164810655,37,1234
4658,256000000,1724164811235,37,580
4659,256000000,1724164813122,37,1887
4660,256000000,1724164814390,37,1268
4661,256000000,1724164816331,37,1941
4662,256000000,1724164817234,37,903
4663,256000000,1724164817830,37,596
4664,256000000,1724164819020,37,1190
4665,256000000,1724164820254,37,1234
4666,256000000,1724164822827,37,2573
4667,256000000,1724164823751,37,924
4668,256000000,1724164824992,37,1241
4669,256000000,1724164827213,37,2221
4670,256000000,1724164827793,37,580
4671,256000000,1724164828384,37,591
4672,256000000,1724164830272,37,1888
4673,256000000,1724164830846,37,574
4674,256000000,1724164831736,37,890
4675,256000000,1724164833623,37,1887
4676,256000000,1724164836791,37,3168
4677,256000000,1724164837684,37,893
4678,256000000,1724164839218,37,1534
4679,256000000,1724164841752,37,2534
4680,256000000,1724164843961,37,2209
4681,256000000,1724164846829,37,2868
4682,256000000,1724164848056,37,1227
4683,256000000,1724164849604,37,1548
4684,256000000,1724164851801,37,2197
4685,256000000,1724164854703,37,2902
4686,256000000,1724164855611,37,908
4687,256000000,1724164857841,37,2230
4688,256000000,1724164860380,37,2539
4689,256000000,1724164862944,37,2564
4690,256000000,1724164864163,37,1219
4691,256000000,1724164864746,37,583
4692,256000000,1724164866946,37,2200
4693,256000000,1724164867837,37,891
4694,256000000,1724164869068,37,1231
4695,256000000,1724164869629,37,561
4696,256000000,1724164872471,37,2842
4697,256000000,1724164875009,37,2538
4698,256000000,1724164876562,37,1553
4699,256000000,1724164878189,37,1627
4700,256000000,1724164880484,37,2295
4701,256000000,1724164881099,37,615
4702,256000000,1724164882319,37,1220
4703,256000000,1724164883887,37,1568
4704,256000000,1724164890677,37,6790
4705,256000000,1724164891894,37,1217
4706,256000000,1724164893792,37,1898
4707,256000000,1724164896651,37,2859
4708,256000000,1724164898867,37,2216
4709,256000000,1724164902355,37,3488
4710,256000000,1724164902930,37,575
4711,256000000,1724164904842,37,1912
4712,256000000,1724164909998,37,5156
4713,256000000,1724164912353,37,2355
4714,256000000,1724164916355,37,4002
4715,256000000,1724164917289,37,934
4716,256000000,1724164917869,37,580
4717,256000000,1724164922013,37,4144
4718,256000000,1724164931357,37,9344
4719,256000000,1724164932583,37,1226
4720,256000000,1724164934466,37,1883
4721,256000000,1724164935050,37,584
4722,256000000,1724164935946,37,896
4723,256000000,1724164936526,37,580
4724,256000000,1724164938406,37,1880
4725,256000000,1724164939295,37,889
4726,256000000,1724164940857,37,1562
4727,256000000,1724164942405,37,1548
4728,256000000,1724164943963,37,1558
4729,256000000,1724164945228,37,1265
4730,256000000,1724164949748,37,4520
4731,256000000,1724164950345,37,597
4732,256000000,1724164952214,37,1869
4733,256000000,1724164954418,37,2204
4734,256000000,1724164955644,37,1226
4735,256000000,1724164957887,37,2243
4736,256000000,1724164959758,37,1871
4737,256000000,1724164960666,37,908
4738,256000000,1724164961569,37,903
4739,256000000,1724164964423,37,2854
4740,256000000,1724164966966,37,2543
4741,256000000,1724164969219,37,2253
4742,256000000,1724164969803,37,584
4743,256000000,1724164970380,37,577
4744,256000000,1724164970957,37,577
4745,256000000,1724164976138,37,5181
4746,256000000,1724164977715,37,1577
4747,256000000,1724164978672,37,957
4748,256000000,1724164979611,37,939
4749,256000000,1724164980530,37,919
4750,256000000,1724164982774,37,2244
4751,256000000,1724164983356,37,582
4752,256000000,1724164984272,37,916
4753,256000000,1724164985191,38,919
4754,256000000,1724164988391,38,3200
4755,256000000,1724164989614,38,1223
4756,256000000,1724164992166,38,2552
4757,256000000,1724164995350,38,3184
4758,256000000,1724164996580,38,1230
4759,256000000,1724164998440,38,1860
4760,256000000,1724165002922,38,4482
4761,256000000,1724165003829,38,907
4762,256000000,1724165004728,38,899
4763,256000000,1724165007911,38,3183
4764,256000000,1724165008820,38,909
4765,256000000,1724165009710,38,890
4766,256000000,1724165010614,38,904
4767,256000000,1724165011524,38,910
4768,256000000,1724165016724,38,5200
4769,256000000,1724165017608,38,884
4770,256000000,1724165025637,38,8029
4771,256000000,1724165026221,38,584
4772,256000000,1724165028744,38,2523
4773,256000000,1724165029964,38,1220
4774,256000000,1724165030538,38,574
4775,256000000,1724165034366,38,3828
4776,256000000,1724165035270,38,904
4777,256000000,1724165036815,38,1545
